title,price,pay_count,cluster,cluster_name
Gibson吉普森Hummingbird蜂鸟Dove鸽子Original民谣Studio木<span class=H>吉他</span>,19775.0,7,0,小众潜力款
华晨宇同款恩雅Inspire智能电<span class=H>吉他</span> 灵感系列单单双摇拾音器,2399.0,4000,2,高端溢价款
Epiphone蜂鸟J-45Dove鸽子Bats飞天蝙蝠J-200 EC民谣Studio木<span class=H>吉他</span>,2264.0,51,0,小众潜力款
ROSEN卢森G11单板<span class=H>吉他</span>民谣木<span class=H>吉他</span>41寸初学者新手入门男女吉它正品,499.0,6000,2,高端溢价款
雅马哈<span class=H>吉他</span>f310民谣初学者新手入门f400正品40英寸41电箱木吉它,799.0,100,2,高端溢价款
正品雅马哈<span class=H>吉他</span>f310民谣初学者新手入门41英寸f600电箱女男木<span class=H>吉他</span>,799.0,8000,2,高端溢价款
华晨宇同款Enya恩雅CyberG赛博无弦<span class=H>吉他</span>拨片款自动档智能弹唱,1799.0,3000,2,高端溢价款
单板41寸初学者<span class=H>吉他</span>学生38寸新手练习男女生入门琴民谣木<span class=H>吉他</span>乐器,117.0,20000,2,高端溢价款
法丽达F2020电<span class=H>吉他</span>法丽达F5020电<span class=H>吉他</span>法丽达电<span class=H>吉他</span>初学者官方旗舰,1066.0,2000,2,高端溢价款
41寸吉它<span class=H>吉他</span>云杉单板40初学者男女生木<span class=H>吉他</span>入门练习民谣<span class=H>吉他</span>乐器,262.0,9000,2,高端溢价款
Brook布洛克布鲁克s25单板<span class=H>吉他</span>官方旗舰正品,1490.0,2000,2,高端溢价款
Randon蓝盾<span class=H>吉他</span>AS灵蛇入门新手单板民谣<span class=H>吉他</span>初学者41寸官方旗舰店,774.0,500,2,高端溢价款
官方专卖店马丁尼古典<span class=H>吉他</span>58C玛丁尼MC88/128C儿童<span class=H>吉他</span>初学者,1063.2,600,2,高端溢价款
Eastman伊斯特曼<span class=H>吉他</span>PCH2pch1TG3官方正品初学者进阶民谣单板36寸,1820.0,1000,2,高端溢价款
雅马哈<span class=H>吉他</span>f310民谣初学者入门41英寸F400电箱学生男女木正品<span class=H>吉他</span>,799.0,600,2,高端溢价款
Trumon楚门2系列原声民谣<span class=H>吉他</span>初学者男女生专用旅行<span class=H>吉他</span>41寸280,2179.0,400,2,高端溢价款
正品YAMAHA雅马哈<span class=H>吉他</span>f310初学者入门学生男女民谣电箱琴41寸f400,799.0,3000,2,高端溢价款
蓝盾Randon<span class=H>吉他</span>官方旗舰店中世纪灵蛇系列,774.0,300,2,高端溢价款
FOALS电<span class=H>吉他</span>FS2/3/4/5系列新手入门初学者学生演奏ST<span class=H>吉他</span>音箱套装,699.0,93,2,高端溢价款
名森lp电<span class=H>吉他</span>初学者经典LP<span class=H>吉他</span>专业级电子<span class=H>吉他</span>配音箱效果器套装,841.42,100,2,高端溢价款
AeroBand空气乐队<span class=H>吉他</span>电子<span class=H>吉他</span>智能自动挡贝斯<span class=H>吉他</span>初学者,2699.0,7000,2,高端溢价款
Fletcher斐勒电<span class=H>吉他</span>FS3112紫冰花银黑渐变初学者通用摇滚套装斐乐,832.0,800,2,高端溢价款
Trumon楚门新一代全单板民谣<span class=H>吉他</span>初学者海豚物语41寸专业电箱,3851.0,800,2,高端溢价款
雅马哈<span class=H>吉他</span>LL16/LLTA加振吉它全单LL6ARE单板民谣电箱<span class=H>吉他</span>演奏,3789.0,5,0,小众潜力款
Elris伊瑞斯官方星月<span class=H>吉他</span>初学者41寸单板民谣电箱木<span class=H>吉他</span>学生男女,1298.0,2000,2,高端溢价款
高端豪华沃迪森可可菠萝手工全单<span class=H>吉他</span>单板民谣电箱41寸,7744.0,2,0,小众潜力款
正品雅马哈木<span class=H>吉他</span>官方旗舰店fg830电箱单板民谣初学者男女生fs830,2589.0,1000,2,高端溢价款
单板38寸<span class=H>吉他</span>初学者面单41男生入门成人乐器女学生十大品牌民谣木,121.0,20000,2,高端溢价款
Farida法丽达电<span class=H>吉他</span>F5020初学者新手入门男女生琥珀绿电<span class=H>吉他</span>套装,1682.0,100,0,小众潜力款
saga<span class=H>吉他</span>sf600saga萨伽sf600萨迦<span class=H>吉他</span>初学者民谣<span class=H>吉他</span>合板木<span class=H>吉他</span>,554.0,400,2,高端溢价款
卡普马<span class=H>吉他</span>edc民谣<span class=H>吉他</span>初学者<span class=H>吉他</span>旗舰民谣吉它,649.0,200,2,高端溢价款
saga<span class=H>吉他</span>sf700saga萨伽sf700萨迦<span class=H>吉他</span>初学者民谣<span class=H>吉他</span>单板木<span class=H>吉他</span>,829.0,300,2,高端溢价款
Tagima塔吉玛<span class=H>吉他</span>初学者女生RIO里约官方旗舰店正品新手民谣粉色,682.0,400,2,高端溢价款
名森民谣<span class=H>吉他</span>初学者新手入门旅行36寸34吉它男女生专用儿童木<span class=H>吉他</span>,358.64,300,2,高端溢价款
Bullfighter斗牛士电<span class=H>吉他</span>D160渐变色专业初学者电子<span class=H>吉他</span>进阶演奏,1376.45,27,0,小众潜力款
正品YAMAHA雅马哈电<span class=H>吉他</span>PAC012初学者112V切单摇212V入门摇滚吉它,1789.0,41,0,小众潜力款
正品<span class=H>吉他</span>41寸初学者38寸云杉单板新手练习男女生民谣木,175.33,800,2,高端溢价款
kepma卡普马<span class=H>吉他</span>官方旗舰店正品初学者爆款TOP1,649.0,10000,2,高端溢价款
Magic麦杰克<span class=H>吉他</span>繁星AC10/20茉莉M1/10电箱款龙琴全单官方旗舰店,1214.0,74,0,小众潜力款
广利达GALYDA G550电<span class=H>吉他</span>初学者女生G770新手电子<span class=H>吉他</span>官方旗舰店,588.46,700,2,高端溢价款
Farida法丽达电<span class=H>吉他</span>F5020  F2020 F3030初学者儿童电<span class=H>吉他</span>全套5051,1066.0,6000,2,高端溢价款
雅马哈<span class=H>吉他</span>f310正品民谣初学者入门41英寸f600电箱学生女男木<span class=H>吉他</span>,799.0,8000,2,高端溢价款
斗牛士电<span class=H>吉他</span>单摇ST电音吉它套装成人专业级初学者入门D-120S<span class=H>吉他</span>,686.04,24,0,小众潜力款
Mojolnir魔捷尼尔M30/M30S/M50/M50S/电<span class=H>吉他</span>官方旗舰店初学电<span class=H>吉他</span>,1204.0,700,2,高端溢价款
YAMAHA雅马哈PAC012/112/311/611/612孤独摇滚同款初学入门电<span class=H>吉他</span>,1799.0,1000,2,高端溢价款
Auriga欧雷加电<span class=H>吉他</span>stpro+官方旗舰店初学者女生儿童电<span class=H>吉他</span>入门版,1046.45,2000,2,高端溢价款
广利达GALYDA电<span class=H>吉他</span>初学者新手入门st电子<span class=H>吉他</span>正品音箱官方旗舰店,588.46,800,2,高端溢价款
【假一赔十】官方正品布鲁克V6布洛克v12<span class=H>吉他</span>初学者S25单板,548.0,500,2,高端溢价款
Gibson吉普森Hummingbird蜂鸟Dove鸽子Original民谣Studio木<span class=H>吉他</span>,19775.0,7,0,小众潜力款
Epiphone蜂鸟J-45Dove鸽子Bats飞天蝙蝠J-200 EC民谣Studio木<span class=H>吉他</span>,2264.0,51,0,小众潜力款
华晨宇同款恩雅Inspire智能电<span class=H>吉他</span> 灵感系列单单双摇拾音器,2399.0,4000,2,高端溢价款
ROSEN卢森G11单板<span class=H>吉他</span>民谣木<span class=H>吉他</span>41寸初学者新手入门男女吉它正品,499.0,6000,2,高端溢价款
AeroBand<span class=H>吉他</span>空气乐队智能电子无弦<span class=H>吉他</span>自动挡初学者弹唱电<span class=H>吉他</span>,2646.0,1000,2,高端溢价款
雅马哈<span class=H>吉他</span>f310民谣初学者新手入门f400正品40英寸41电箱木吉它,799.0,100,2,高端溢价款
正品雅马哈<span class=H>吉他</span>f310民谣初学者新手入门41英寸f600电箱女男木<span class=H>吉他</span>,799.0,8000,2,高端溢价款
法丽达F2020电<span class=H>吉他</span>法丽达F5020电<span class=H>吉他</span>法丽达电<span class=H>吉他</span>初学者官方旗舰,1066.0,2000,2,高端溢价款
单板41寸初学者<span class=H>吉他</span>学生38寸新手练习男女生入门琴民谣木<span class=H>吉他</span>乐器,117.0,20000,2,高端溢价款
41寸吉它<span class=H>吉他</span>云杉单板40初学者男女生木<span class=H>吉他</span>入门练习民谣<span class=H>吉他</span>乐器,262.0,9000,2,高端溢价款
Brook布洛克布鲁克s25单板<span class=H>吉他</span>官方旗舰正品,1490.0,2000,2,高端溢价款
Fletcher斐勒电<span class=H>吉他</span>FS3112/3111初学者男女生儿童电<span class=H>吉他</span>套装6112,844.0,100,2,高端溢价款
Trumon楚门2系列原声民谣<span class=H>吉他</span>初学者男女生专用旅行<span class=H>吉他</span>41寸280,2179.0,400,2,高端溢价款
华晨宇同款Enya恩雅CyberG赛博无弦<span class=H>吉他</span>拨片款自动档智能弹唱,1799.0,3000,2,高端溢价款
正品YAMAHA雅马哈<span class=H>吉他</span>f310初学者入门学生男女民谣电箱琴41寸f400,799.0,3000,2,高端溢价款
雅马哈<span class=H>吉他</span>f310民谣初学者入门41英寸F400电箱学生男女木正品<span class=H>吉他</span>,799.0,600,2,高端溢价款
卖爆了！Randon蓝盾<span class=H>吉他</span>官方旗舰店中世纪系列,774.0,300,2,高端溢价款
FOALS电<span class=H>吉他</span>FS2/3/4/5系列新手入门初学者学生演奏ST<span class=H>吉他</span>音箱套装,699.0,93,2,高端溢价款
高端豪华沃迪森可可菠萝手工全单<span class=H>吉他</span>单板民谣电箱木<span class=H>吉他</span>41寸指弹,7744.0,2,0,小众潜力款
雅马哈<span class=H>吉他</span>LL16/LLTA加振吉它全单LL6ARE单板民谣电箱<span class=H>吉他</span>演奏,3789.0,5,0,小众潜力款
Trumon楚门新一代全单板民谣<span class=H>吉他</span>初学者海豚物语41寸专业电箱,3851.0,800,2,高端溢价款
Elris伊瑞斯官方星月<span class=H>吉他</span>初学者41寸单板民谣电箱木<span class=H>吉他</span>学生男女,1298.0,2000,2,高端溢价款
正品雅马哈木<span class=H>吉他</span>官方旗舰店fg830电箱单板民谣初学者男女生fs830,2589.0,1000,2,高端溢价款
名森lp电<span class=H>吉他</span>初学者经典LP<span class=H>吉他</span>专业级电子<span class=H>吉他</span>配音箱效果器套装,841.42,100,2,高端溢价款
saga<span class=H>吉他</span>sf600saga萨伽sf600萨迦<span class=H>吉他</span>初学者民谣<span class=H>吉他</span>合板木<span class=H>吉他</span>,554.0,400,2,高端溢价款
Farida法丽达电<span class=H>吉他</span>F5020初学者新手入门男女生琥珀绿电<span class=H>吉他</span>套装,1682.0,100,0,小众潜力款
蒂朵38寸<span class=H>吉他</span>初学者41寸男生入门成人练习乐器女学生民谣木吉它,121.0,20000,2,高端溢价款
saga<span class=H>吉他</span>sf700saga萨伽sf700萨迦<span class=H>吉他</span>初学者民谣<span class=H>吉他</span>单板木<span class=H>吉他</span>,829.0,300,2,高端溢价款
奶油色面单板学生初学者入门女生儿童36寸专用正品民谣41寸<span class=H>吉他</span>,799.0,800,2,高端溢价款
Bullfighter斗牛士电<span class=H>吉他</span>D160渐变色专业初学者电子<span class=H>吉他</span>进阶演奏,1376.45,27,0,小众潜力款
Tagima塔吉玛<span class=H>吉他</span>初学者女生RIO里约官方旗舰店正品新手民谣粉色,682.0,400,2,高端溢价款
正品YAMAHA雅马哈电<span class=H>吉他</span>PAC012初学者112V切单摇212V入门摇滚吉它,1789.0,41,0,小众潜力款
名森民谣<span class=H>吉他</span>初学者新手入门旅行36寸34吉它男女生专用儿童木<span class=H>吉他</span>,358.64,300,2,高端溢价款
Magic麦杰克<span class=H>吉他</span>繁星AC10/20茉莉M1/10电箱款龙琴全单官方旗舰店,1214.0,74,0,小众潜力款
正品<span class=H>吉他</span>41寸初学者38寸云杉单板新手练习男女生民谣木,175.33,800,2,高端溢价款
kepma卡普马<span class=H>吉他</span>官方旗舰店正品初学者爆款TOP1,649.0,10000,2,高端溢价款
广利达GALYDA G550电<span class=H>吉他</span>初学者女生G770新手电子<span class=H>吉他</span>官方旗舰店,588.46,700,2,高端溢价款
Farida法丽达电<span class=H>吉他</span>F5020  F2020 F3030初学者儿童电<span class=H>吉他</span>全套5051,1066.0,6000,2,高端溢价款
Mojolnir魔捷尼尔M30/M30S/M50/M50S/电<span class=H>吉他</span>官方旗舰店初学电<span class=H>吉他</span>,1204.0,700,2,高端溢价款
斗牛士电<span class=H>吉他</span>单摇ST电音吉它套装成人专业级初学者入门D-120S<span class=H>吉他</span>,686.04,24,0,小众潜力款
Auriga欧雷加电<span class=H>吉他</span>stpro+官方旗舰店初学者女生儿童电<span class=H>吉他</span>入门版,1046.45,2000,2,高端溢价款
雅马哈<span class=H>吉他</span>f310正品民谣初学者入门41英寸f600电箱学生女男木<span class=H>吉他</span>,799.0,8000,2,高端溢价款
卖爆了！蓝盾Randon<span class=H>吉他</span>中世纪AS/AL系列单板36/41寸民谣初学男女儿童通用,792.0,93,2,高端溢价款
YAMAHA雅马哈PAC012/112/311/611/612孤独摇滚同款初学入门电<span class=H>吉他</span>,1799.0,1000,2,高端溢价款
广利达GALYDA电<span class=H>吉他</span>初学者新手入门st电子<span class=H>吉他</span>正品音箱官方旗舰店,588.46,800,2,高端溢价款
AeroBand空气乐队<span class=H>吉他</span>电子<span class=H>吉他</span>智能自动挡贝斯<span class=H>吉他</span>初学者,2699.0,7000,2,高端溢价款
brook布洛克v6布鲁克v12<span class=H>吉他</span>初学者单板S25民谣入门电箱旗舰正品,548.0,500,2,高端溢价款
斗牛士D160SE便携智能电<span class=H>吉他</span>集成效果器蓝牙直播内录耳机监听静音,1818.0,20,0,小众潜力款
Gibson吉普森Hummingbird蜂鸟Dove鸽子Original民谣Studio木<span class=H>吉他</span>,19775.0,7,0,小众潜力款
华晨宇同款恩雅Inspire智能电<span class=H>吉他</span> 灵感系列单单双摇拾音器,2399.0,4000,2,高端溢价款
Epiphone蜂鸟J-45Dove鸽子Bats飞天蝙蝠J-200 EC民谣Studio木<span class=H>吉他</span>,2264.0,51,0,小众潜力款
ROSEN卢森G11单板<span class=H>吉他</span>民谣木<span class=H>吉他</span>41寸初学者新手入门男女吉它正品,499.0,6000,2,高端溢价款
AeroBand<span class=H>吉他</span>空气乐队智能电子无弦<span class=H>吉他</span>自动挡初学者弹唱电<span class=H>吉他</span>,2646.0,1000,2,高端溢价款
雅马哈<span class=H>吉他</span>f310民谣初学者新手入门f400正品40英寸41电箱木吉它,799.0,100,2,高端溢价款
正品雅马哈<span class=H>吉他</span>f310民谣初学者新手入门41英寸f600电箱女男木<span class=H>吉他</span>,799.0,8000,2,高端溢价款
法丽达F2020电<span class=H>吉他</span>法丽达F5020电<span class=H>吉他</span>法丽达电<span class=H>吉他</span>初学者官方旗舰,1066.0,2000,2,高端溢价款
Fletcher斐勒电<span class=H>吉他</span>FS3112紫冰花银黑渐变初学者通用摇滚套装斐乐,832.0,800,2,高端溢价款
41寸吉它<span class=H>吉他</span>云杉单板40初学者男女生木<span class=H>吉他</span>入门练习民谣<span class=H>吉他</span>乐器,262.0,9000,2,高端溢价款
Eastman伊斯特曼<span class=H>吉他</span>PCH2pch1TG3官方正品初学者进阶民谣单板36寸,1820.0,1000,2,高端溢价款
Fletcher斐勒电<span class=H>吉他</span>FS3112/3111初学者男女生儿童电<span class=H>吉他</span>套装6112,844.0,100,2,高端溢价款
官方专卖店马丁尼古典<span class=H>吉他</span>58C玛丁尼MC88/128C儿童<span class=H>吉他</span>初学者,1063.2,600,2,高端溢价款
